track_id,frame_idx,cx,cy,vx,vy,cov_x,cov_y,cov_vx,cov_vy,bbox_w,bbox_h,age,time_since_update
4,168,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,151,0
4,169,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,152,0
4,170,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,153,0
4,171,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,154,0
4,172,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,155,0
4,173,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,156,0
4,174,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,157,0
4,175,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,158,0
4,176,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,159,0
4,177,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,160,0
4,178,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,161,0
4,179,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,162,0
4,180,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,163,0
4,181,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,164,0
4,182,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,165,0
4,183,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,166,0
4,184,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,167,0
4,185,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,168,0
4,186,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,169,0
4,187,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,170,0
4,188,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,171,0
4,189,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,172,0
4,190,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,173,0
4,191,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,174,0
4,192,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,175,0
4,193,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,176,0
4,194,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,177,0
4,195,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,178,0
4,196,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,179,0
4,197,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,180,0
5,25,843.0,146.5,0.0000,0.0000,0.039736,0.039656,1.000000,0.000000,10.0,19.0,2,0
5,26,843.0,146.5,0.0000,0.0000,0.039231,0.038518,1.000000,0.000000,10.0,19.0,3,0
5,27,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,4,0
5,28,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,5,0
5,29,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,6,0
5,30,843.0,146.5,0.0000,0.0000,2.039230,1.038516,1.000000,1.000000,10.0,19.0,7,1
5,60,843.0,146.5,0.0000,0.0000,0.040000,0.039999,1.200000,0.000000,10.0,19.0,37,0
5,61,843.0,146.5,0.0000,0.0000,0.039298,0.038519,1.000000,0.000000,10.0,19.0,38,0
5,62,843.0,146.5,0.0000,0.0000,0.039231,0.038516,1.000000,0.000000,10.0,19.0,39,0
5,63,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,40,0
5,64,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,41,0
5,65,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,42,0
5,66,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,43,0
5,67,843.0,146.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,44,0
5,68,835.6,228.8,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,25.0,90.0,45,0
5,69,842.9,149.6,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,46,0
5,70,825.3,227.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,46.0,94.0,47,0
5,71,842.7,149.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,48,0
5,72,843.0,146.6,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,19.0,49,0
